mine_id,month,coal_type,depth,degree,mine_type,temp,pressure,diesel_usage,petrol_usage,electricity_usage,coal_mined,coal_used_as_fuel,vehicle_count,methane_emission,co2_emission
10,2010-12-11,Sub-bituminous C,479.28500473844144,1,underground,25.458757770650593,102.74903753849814,29982.74468003186,0,79740.82884958721,148363.9918204993,0.1579132243692094,18,37090.997955124825,81007.630539052
8,2010-02-26,Sub-bituminous C,309.61394754080504,2,underground,30.813682793302007,98.04659718303161,144156.19873943116,0,859388.7047050108,935557.3177067431,41.383342305916386,9,67181.0,393385.6000002566
10,2010-11-26,Lignite,242.13752013609593,3,underground,33.58752110274392,95.76458765821637,141312.929343025,0,674590.5865745965,939605.2598183419,31.327139824789903,14,67062.0,384250.2934492187
4,2010-02-17,Bituminous B,175.44622794546947,1,open-cast,34.58837201963079,90.73439359506976,120752.92209105681,0,131265.37504041562,680078.9736961469,57.90053710211631,23,69568.0,324694.2072793637
7,2010-09-21,Sub-bituminous B,59.05404561951052,1,open-cast,30.959005226818768,107.69835152413482,45521.54740564843,0,40069.92221142437,364840.1376852286,12.949992036554354,23,64619.0,122326.32040927149
7,2010-05-18,Sub-bituminous B,279.3878118788207,3,underground,30.750419663884177,106.59955004155702,122373.92654844566,0,539352.5477414223,709338.0216599153,0.9746578956594899,18,65685.0,332384.81404131406
9,2010-02-23,Bituminous C,92.62781589095212,3,open-cast,30.454502690966507,99.96976432958154,67494.89846282179,0,260180.2630607129,550937.6275057576,42.83709699369876,17,65667.0,183019.80603746025
10,2010-02-19,Peat,414.7870324015104,1,underground,25.57528585918426,101.35542500092632,65806.3220738232,0,316060.4783895066,534839.6898549467,31.36066275183491,20,29416.182942022067,178952.63908064016
4,2010-08-15,Lignite,372.64672789117105,2,underground,22.35866384095635,104.80986467110719,66822.85735082458,0,264544.9180842651,349287.7079032416,23.007571002795633,16,68535.0,181254.52602850087
7,2010-02-23,Sub-bituminous A,337.2822009321011,2,underground,34.59325606532421,97.94027314645382,29462.033742288793,0,147169.88475586165,235358.70561756875,7.4091599373262556,10,65453.0,80165.04348433204
2,2010-12-14,Anthracite,251.60892667457233,3,underground,16.991152170917722,103.34454922217316,102221.4726461662,0,494151.87034158397,654251.9958254942,2.343069948420886,12,61847.0,278005.5920285264
7,2010-12-08,Sub-bituminous B,123.07059906765491,1,open-cast,31.550729338955406,107.40740576292451,125413.21745296643,0,91706.9413303712,750381.6725786219,45.5494553236602,23,67997.0,336859.41969285905
5,2010-05-06,Bituminous C,119.4277106528416,2,open-cast,34.27883290284919,106.78988676492364,98319.5888338065,0,296855.8776555013,784544.8795871608,67.00926308136125,25,69208.0,265930.7162713765
9,2010-11-25,Bituminous A,184.5069972597592,2,open-cast,26.484957638075958,93.84183248468243,51849.97217865079,0,111988.92864947418,422969.1929436694,38.16266132703916,9,66284.0,139876.2346537098
3,2010-11-05,Sub-bituminous A,211.13478893190424,2,underground,17.72068500822304,90.70099103572659,54065.4476517581,0,372400.71714823885,431424.06139188656,36.402565511296146,9,65321.0,147949.08558732725
6,2010-07-22,Lignite,152.6516101558434,2,open-cast,18.97575139688795,104.30522139907394,80714.72995724603,0,71634.22350735543,505108.58404547797,21.574284185087755,20,63328.0,216902.87691817968
2,2010-11-07,Sub-bituminous C,212.4077232610551,3,underground,17.617281706068326,95.30877525742643,97616.55487746949,0,548296.0348117863,549944.9961208235,5.120553896656508,5,65219.0,266108.3945570749
6,2010-05-05,Lignite,98.15154136421684,2,open-cast,20.77791681573604,99.42512007788237,137181.13981491802,0,221485.03851898032,903430.4448474322,27.22414892404792,16,64202.0,369461.63201983593
4,2010-06-04,Bituminous A,146.37778270007803,3,open-cast,20.65899079637735,96.72261098551449,153708.2365341906,0,375074.284653154,950047.5559026905,9.982302101219098,6,65585.0,415013.6830457867
1,2010-06-24,Lignite,590.7110185511879,2,underground,18.679984340235947,91.36797918297643,106888.42930510086,0,762525.5708947671,696380.321362554,13.077122833812213,7,65359.0,292713.70021900744
1,2010-07-02,Bituminous C,544.1297604398499,3,underground,21.5469919174548,94.38967220747514,104789.98957085061,0,719829.3084451108,687066.0461669846,62.1011413510496,9,65109.0,286739.77237912954
10,2010-04-10,Lignite,147.83252358760618,1,open-cast,21.948061192822063,98.31067757078834,81503.80275513262,0,100549.03389889462,576861.8459332705,39.997291759091645,11,65354.0,219254.6934617264
6,2010-05-25,Anthracite,77.86277885962568,1,open-cast,24.377931049287174,105.58328580889274,45602.63764253123,0,130743.59980405626,332401.42086192546,2.501016826328344,24,62971.0,123287.16640037695
9,2010-11-23,Peat,146.78827907482935,2,open-cast,28.664403379626066,100.04452582125674,143521.42770270622,0,165930.84298572625,837583.202393106,44.24657660060787,23,46067.07613162083,385998.05915573565
7,2010-11-03,Bituminous A,57.36231850630202,1,open-cast,25.127381479321212,101.87918934214039,22801.58285369816,0,24048.746820511682,121863.69759456925,5.266654185063841,14,61330.0,61305.44177183927
7,2010-10-27,Sub-bituminous A,144.01820700162833,2,open-cast,32.8069594451772,96.7270924944876,65642.15945106109,0,111644.90116138043,514478.1736745979,49.358505104476635,20,66941.0,176836.47551836705
10,2010-02-12,Bituminous C,410.9440431957253,1,underground,24.772613141061036,101.41145406017866,94009.90115408668,0,468589.50866310665,738793.1848707701,36.59085401764021,5,61918.0,255788.9690639898
5,2010-03-19,Lignite,231.8122881125748,3,underground,15.146145491675247,107.43114454044904,77013.44215947534,0,512165.7371586837,492044.81756884226,0.23305057514709215,21,64357.0,210595.7840320951
8,2010-12-21,Sub-bituminous B,163.86255881972494,1,open-cast,22.8679827303531,92.43338571443603,84065.6509510298,0,147973.49187990875,624282.5317841228,45.38135007082602,5,69122.0,226509.32718217516
6,2010-08-12,Sub-bituminous C,122.98835857634688,3,open-cast,26.256185415441383,103.86289120313916,168340.50581642668,0,109198.61775224394,964525.8663447055,66.32453036721542,7,69689.0,452047.9842535919
10,2010-12-25,Sub-bituminous B,364.4049605462286,1,underground,31.085196884174948,92.92280339695492,56768.959682163,0,190659.72696608666,304058.55055626226,12.09039373586552,10,68206.0,153704.22170931875
8,2010-03-05,Bituminous A,384.5566427738016,1,underground,25.521930535923932,108.68331659049896,104491.51862653888,0,685852.7530201494,782798.7113294674,45.80939266060358,5,62020.0,285661.26249388943
5,2010-08-11,Sub-bituminous A,396.7517551878711,1,underground,29.58286662867888,100.89702212137084,69615.12563486061,0,643019.5093093058,565873.2152172686,40.19078234334567,21,68851.0,191841.29667776276
10,2010-12-20,Peat,79.70868409328642,2,open-cast,27.90316547222901,106.9597446785555,24921.143855263555,0,84377.43503283091,176733.84065445914,8.603282427101707,8,9720.361235995253,67480.56049937554
9,2010-07-28,Anthracite,205.03772872229544,1,underground,28.627713087864784,91.5302482449089,35525.731677635245,0,339653.3210606543,287427.3163346696,0.4907844057447644,9,67457.0,97994.11812875983
9,2010-07-21,Bituminous B,377.186866194306,2,underground,23.64968932017163,107.71328165489473,21904.085467772155,0,144429.5590761669,159805.70045512382,8.168471534824944,13,65945.0,59887.27143805394
6,2010-03-15,Bituminous B,322.5898143774717,2,underground,22.421004010207202,93.31822723568409,79074.1429056461,0,298085.2207948715,403786.7997805172,33.73291170104737,21,62694.0,214363.00179764951
8,2010-07-03,Peat,223.0966293972998,2,underground,26.584862198564334,93.74523925198434,88214.22344148788,0,600028.7445678568,588512.4232034462,32.935390684205096,6,32368.183276189542,241334.35452864395
3,2010-03-02,Bituminous B,447.5121292629792,1,underground,16.34495902159757,105.77213775472784,144405.11916825757,0,1053691.2658674521,972779.2274526856,36.50288398772404,20,63561.0,395645.98775104346
6,2010-09-07,Lignite,555.3987470716352,2,underground,17.455748290506,100.89495972009053,58535.53736996595,0,360738.6523806606,348660.18501499365,23.885308164275546,23,67607.0,159833.29710103016
8,2010-03-17,Sub-bituminous A,484.34764606994946,1,underground,26.790585718054928,97.37659356598165,131831.99089463762,0,534155.7392116875,818942.4525798634,49.47611826893475,6,61941.0,357689.8126591647
1,2010-10-28,Sub-bituminous C,342.37766282549694,2,underground,18.309817085327047,95.11952151192258,43964.98998515381,0,421340.9070433025,357430.6950792108,17.196814270503538,15,62175.0,121281.16859796728
7,2010-01-09,Lignite,176.68794771146167,1,open-cast,16.203323625341632,108.53674886817282,68084.51461055157,0,94662.89775963734,423057.76883852057,30.197503306209367,20,67026.0,183242.73491790728
5,2010-11-17,Peat,404.78781596128204,1,underground,28.969554347719544,106.9221360999084,90585.57781518232,0,486404.86362806306,456943.8446023344,9.143285311509961,5,25131.911453128392,246757.86842643874
4,2010-05-06,Sub-bituminous B,68.17965983917793,1,open-cast,32.038322915375964,99.39063391361766,110490.42713673128,0,356852.44468561903,796440.5719680659,11.822225237080923,13,62407.0,299040.5347728619
2,2010-04-08,Sub-bituminous A,109.5216261210301,1,open-cast,24.900728975899582,97.01239840427928,175277.4198441671,0,284600.0975080256,904157.8903592356,47.81943719729298,21,63740.0,472077.2059819336
4,2010-08-26,Bituminous C,163.28945240425193,3,open-cast,22.42683591257046,107.44675435174337,75846.2637362446,0,180277.72213443695,475487.98473543784,9.31429053991932,19,63799.0,204746.26413463792
1,2010-11-11,Sub-bituminous A,160.44204289864317,2,open-cast,25.464046029588474,90.78124759416039,105093.21636588273,0,123227.73674604477,561709.0771773473,15.153869942603126,17,67832.0,282660.28730188333
9,2010-04-24,Peat,104.9926508629377,1,open-cast,26.136643113686752,97.74143348873086,120850.30408703473,0,181581.21561246223,938808.0478224972,20.972352621594457,8,51634.44263023735,325367.78092127526
8,2010-08-27,Sub-bituminous B,81.51768644502917,3,open-cast,34.69891022686426,95.99939265189842,59848.454697725894,0,95904.34829203672,361009.45149721345,15.892872507891633,25,63082.0,161180.2742459001
10,2010-05-17,Bituminous A,94.16534025981758,1,open-cast,24.711575594722923,95.53343028657189,56747.7777193672,0,162584.55993923623,377980.000992786,3.129787308194838,25,65901.0,153417.23767940584
4,2010-03-13,Peat,412.457327716452,2,underground,20.194153495360112,92.83629612655434,39977.89943594895,0,212336.07032297028,238258.806371939,2.233652316392819,16,13104.234350456645,108881.92626499156
7,2010-04-03,Sub-bituminous B,558.0581002301728,3,underground,17.88446998697455,102.83489452214246,27224.36255881947,0,182485.882465625,180207.30430588606,0.9365354056876491,17,69989.0,74457.67589385432
5,2010-04-11,Bituminous B,568.419828648711,1,underground,30.711300906235763,105.6276612960004,102691.43776664324,0,755433.0697428926,728055.2540950251,67.61435430301054,10,68924.0,281407.60438649566
2,2010-09-13,Sub-bituminous A,244.21285711299657,2,underground,33.57285792971464,90.46114655789064,37852.50658912673,0,276541.1349583021,282388.9709037621,25.968020431430325,19,65491.0,103712.3549655177
10,2010-03-28,Bituminous B,572.9353417525891,2,underground,18.855914666347157,94.99283219917572,87921.98303009935,0,493476.1403687242,654536.01695408,8.202234136771626,8,68746.0,239677.4188716898
2,2010-12-03,Bituminous A,160.34207214789302,1,open-cast,28.688438873169794,102.97794968524045,21842.268357800156,0,34606.16084768426,170775.8858422343,2.508001803424044,17,63679.0,58821.04971785543
8,2010-11-06,Peat,118.10391936015662,1,open-cast,25.951088227419795,102.10466750068397,33613.30959475353,0,54903.86868229654,231398.97363558755,14.233384376558321,14,12726.943549957316,90533.8814371343
1,2010-01-14,Bituminous B,350.8702063582245,2,underground,32.790553643207474,107.37456826609198,77112.6520578845,0,278470.96682356845,522007.3717701729,40.045014494069854,10,61231.0,208945.3694430837
3,2010-08-01,Sub-bituminous A,88.77455546754399,2,open-cast,15.444545692615712,102.45072839459502,42347.20594587956,0,91515.28411307208,320558.6190711712,27.059566522849895,10,67058.0,114240.93726468443
4,2010-04-03,Bituminous C,147.6771183396015,2,open-cast,34.261275370233015,96.7342188053869,38300.29296981504,0,92341.85775137457,282887.62938737625,9.793817205398904,12,62244.0,103401.98839266559
3,2010-09-17,Peat,316.81548209587254,3,underground,19.445555952095987,97.5375493058934,157793.1984893294,0,435815.5395970698,792532.8565874599,63.132596617789595,20,43589.30711231029,426459.4593760988
8,2010-11-19,Bituminous B,292.26855190535167,3,underground,16.895489067027793,90.42362478727809,58799.656321597366,0,296980.7651395793,451749.444273615,19.09764183809287,24,63950.0,160018.3212160255
5,2010-08-20,Bituminous C,82.08686500386327,3,open-cast,26.484995726243206,91.1347498854661,26255.56267649721,0,63257.88660070227,209157.2839212443,0.4749427833696877,25,66227.0,70883.62264313828
1,2010-03-20,Sub-bituminous B,144.83927438161933,1,open-cast,16.34642787253977,92.95039483436922,110449.81021192513,0,340208.1188955596,718487.9021417052,58.164010606360435,11,61048.0,298795.197942903
4,2010-08-07,Bituminous B,356.47032571692176,1,underground,30.764321402961745,105.35016222777575,101005.60306907505,0,520992.83731668745,799885.8501319357,40.90366863650478,10,68789.0,274967.157491118
10,2010-12-12,Lignite,236.58924159901528,1,underground,26.65438540568821,93.88283302714967,90337.25072357505,0,467340.22568109556,594621.742466711,41.35924752310063,16,65321.0,245936.02178976615
5,2010-09-20,Sub-bituminous B,77.74806977584258,3,open-cast,31.365862513675783,94.20963832644512,88660.10620529354,0,156484.20759613175,688000.614450622,26.377900864702028,20,68033.0,238892.255132475
2,2010-06-16,Sub-bituminous A,120.52209787935425,3,open-cast,34.90144620219485,103.83585318539477,23477.00536855853,0,43874.929486744506,151963.95082631777,6.758840217798742,23,69204.0,63278.14880952817
1,2010-04-04,Sub-bituminous C,127.24779693423707,3,open-cast,25.710632251609674,104.12593427857426,185962.21728379818,0,238626.30232632442,996212.4965912942,9.77651594448344,5,61891.0,500335.477999655
6,2010-07-12,Sub-bituminous A,275.87614983721477,2,underground,27.745651658010456,104.93131435189488,110677.82698155654,0,959316.5582310498,858530.9010723532,53.792043453553276,18,68690.0,304482.97208806616
1,2010-11-19,Bituminous B,541.8870748364774,1,underground,31.081846035893065,98.94438658798286,133075.10616483758,0,1014115.6816291224,859466.1789433085,33.92857610789686,5,61421.0,364957.03311112354
4,2010-03-20,Sub-bituminous B,247.68857527541965,1,underground,34.40336459472805,101.78649848688936,21195.05833092117,0,84702.69020422485,125840.77265352767,8.970967927709674,14,50336.30906141107,57497.31838654338
1,2010-01-05,Lignite,95.61460570873682,2,open-cast,34.53233837026798,95.3860237744837,188903.88344487935,0,136799.5236775823,946865.9322704781,38.295120055013236,12,64907.0,507384.1637264329
6,2010-11-05,Lignite,529.6552689039336,2,underground,34.67658880793397,90.9817197968394,53479.208852569136,0,421988.49457526347,420825.7367122383,25.66403576814392,8,63559.0,146784.58538040245
7,2010-11-26,Sub-bituminous A,64.27751992431484,2,open-cast,31.597990768527797,109.44520600569618,133507.0774373773,0,303506.6391673379,673181.3816378092,31.93374186820047,6,69624.0,360287.72197334334
9,2010-02-24,Sub-bituminous C,152.71346494230963,2,open-cast,18.272901449968906,103.26676393849775,41961.597262909265,0,85383.35415629222,237476.38164203783,18.48024906668276,16,59369.09541050946,113157.22416867844
8,2010-12-18,Peat,100.45124017945732,3,open-cast,33.347315845706234,104.33988687172297,96592.63040106349,0,77447.880955906,561445.1839424144,49.53330966317484,14,30879.48511683279,259503.3220986886
9,2010-10-27,Sub-bituminous A,85.85137442848739,2,open-cast,19.608758744087957,94.60097832504854,159511.96814545142,0,174747.87812574345,907051.4571045946,33.49439806964891,25,68246.0,428925.0072304409
6,2010-09-03,Bituminous B,106.10339396825587,2,open-cast,24.330537015093178,107.04879810523215,142336.715992589,0,378760.0417501636,977929.1017752241,36.06407144704458,18,62788.0,384568.2312024898
